Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
8/01/2020,1578449062,192.168.10.155,33568,192.168.2.10,80,tcp,http,0.021763,608,313,1,0,True,True,True,True,True,False,False,5,876,5,581,FALSE,2378,10,459.495474,109268.0237,0.5,0.5,0.624053827,0.375946173,3.782,4.055095067,1.725,0.754748302,2.004,1.226940911,0.355,0.168893458,92.134,5.727512898,9.6,1.496662955,0,0,9.6,1.496662955,0.572,0.022271057,919586.8,3346.453669,1,0.894427191,1421.2,276.2842015,0,0,0,0,0,0,1,0,Normal,Normal,Normal
8/01/2020,1578450445,192.168.2.199,34340,192.168.2.10,6792,tcp,other,0.000355,0,0,0,0,True,False,False,False,True,False,False,1,44,1,40,FALSE,84,2,5633.802817,236619.7183,0.5,0.5,0.523809524,0.476190476,2.609,2.320583763,1.859,1.648438352,1.824,0.701729293,0.483,0.180502078,93.228,2.820825411,24.5,17.92344833,15.4,17.78313808,9.1,1.135781669,0.425,0.015,913908.8,2265.869758,1,0,1363,272.6580276,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
26/02/2020,1582677937,192.168.2.10,48624,192.168.2.199,80,tcp,http,0.103685,7340,492,1,0,True,True,True,True,True,False,False,10,7844,5,760,TRUE,16436,15,144.6689492,158518.59,0.666666667,0.333333333,0.923825748,0.076174252,5.59,4.453735511,1.577,0.7004006,3.382,1.2342917,2.726,6.601984853,86.725,6.872420607,11.1,2.947880595,0.1,0.3,11,2.75680975,0.795,0.020615528,915340.4,3075.361416,8.8,3.709447398,1502.2,131.7207653,0,0,0,0,0,0,0,0,Exfiltration,Exfiltration,Attack
8/01/2020,1578448603,10.0.1.5,36027,129.94.0.197,53,udp,dns,0.000055,148,0,1,0,False,False,False,True,False,False,False,4,260,0,0,FALSE,408,4,72727.27273,7418181.818,1,0,1,0,6.281,8.851979948,1.519,1.280604935,1.392,0.841151592,0.302,0.29464555,90.504,10.60164346,17.2,19.73727438,13.9,19.73043335,3.3,0.9,0.432,0.021354157,915394.8,2479.780668,0.9,0.7,1192.9,165.3822542,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576460025,127.0.0.1,49880,127.0.0.1,1880,tcp,websocket,22.689165,687,284,1,0,True,True,True,True,True,False,False,7,1059,6,604,FALSE,2634,13,0.572960706,116.0906538,0.538461538,0.461538462,0.662870159,0.337129841,8.28,6.601333199,3.573,2.701377612,3.639,1.408541444,4.076,11.97520288,80.43,14.64648012,14.1,10.35808863,0.2,0.6,13.9,10.31939921,0.451,0.030805844,914358.8,3817.866231,0.6,0.489897949,1308.3,224.79504,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582503827,172.24.1.244,54297,172.24.1.1,5683,udp,coap,19.731972,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.101358344,116.764812,1,0,1,0,32.673,7.16807373,3.1,1.250095996,13.099,2.400235197,0.129,0.129108482,50.998,9.365594268,5.1,5.048762225,2.1,5.048762225,3,0,1.915,0.042720019,918474,3331.935293,0,0,15954.2,1558.561953,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
9/01/2020,1578541676,172.24.1.80,38221,172.24.1.1,1880,tcp,websocket,12.229636,3369,4079,1,0,True,True,True,True,True,False,False,25,6413,16,5655,FALSE,19516,41,3.352511882,1595.795656,0.609756098,0.390243902,0.50122976,0.49877024,7.837,6.162522292,2.75,1.273671857,3.259,2.044414097,9.002,10.85585998,77.148,15.87277342,25.3,13.1381125,11.4,10.71634266,13.9,9.627564593,2.141,0.007,904668,3557.979202,6.1,5.539855594,1709.1,653.3477558,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16/12/2019,1576632375,192.168.10.155,44134,192.168.2.10,80,tcp,http,14.085526,23759,125976,0,0,True,True,True,True,True,False,False,94,28643,162,134408,FALSE,312786,256,18.17468513,22206.19947,0.3671875,0.6328125,0.167533074,0.832466926,4.985,6.360696896,3.169,1.461105403,2.763,1.517214883,5.329,10.71925879,83.752,17.8468971,11.997,9.912319658,3,5.039841267,8.997,7.644349613,0.832,0.028565714,912650.4,2852.991244,0.6,0.489897949,1360.4,335.8110183,0,0,0,0,0,0,1,0,Normal,Normal,Normal
8/02/2020,1581149938,192.168.10.153,53872,192.168.2.10,80,tcp,http,5.443677,2377,583154,1,0,True,True,True,True,True,False,False,215,10989,434,600526,FALSE,1197046,649,119.2208869,219896.5883,0.331278891,0.668721109,0.01116582,0.98883418,5.635,9.111701543,1.899,1.211308796,2.834,2.153881148,0.151,0.123324774,89.485,12.25416031,6.3,7.416872656,0.2,0.6,6.1,7.395268758,0.77,0.05,913333.6,1765.123633,1.099,1.135873673,1110.232,141.5933205,0,0,0,0,0,0,1,0,Normal,Normal,Normal
8/01/2020,1578458105,172.24.1.33,45851,172.24.1.1,5683,udp,coap,0.01014,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8.396,3.344383949,2.564,1.350008889,3.173,1.206225932,7.097,11.29274108,78.771,10.86116886,13.8,8.874683093,0.1,0.3,13.7,8.775534172,0.328,0.019899749,916054,2461.448192,0.8,0.4,1599.4,157.2400712,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
8/01/2020,1578459225,172.24.1.33,54789,172.24.1.1,5683,udp,coap,0.005304,42,146,1,0,False,False,False,True,False,False,False,2,98,2,202,FALSE,488,4,754.147813,92006.03318,0.5,0.5,0.286885246,0.713114754,4.481,4.097297768,1.859,0.785053501,2.287,0.964127066,0.332,0.161542564,91.043,5.582664328,10,1.788854382,0,0,10,1.788854382,0.566,0.265111297,913654.8,1714.513155,1,0,1597.9,219.0855769,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
24/02/2020,1582503851,172.24.1.233,52276,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27.444,4.400845828,2.009,1.613402925,11.919,2.186547278,0.206,0.153701008,58.427,7.092563782,7.892,5.682338955,3.895,4.08402069,3.997,2.192277583,2.197,0.049,917269.6,2964.10429,0,0,16513.3,1920.845858,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
24/02/2020,1582504259,172.24.1.244,56940,172.24.1.1,5683,udp,coap,0.615609,562,72,1,0,False,False,False,True,False,False,False,1,590,1,100,FALSE,1324,2,3.248815401,2150.715795,0.5,0.5,0.870090634,0.129909366,29.535,7.655640078,2.632,1.771167976,10.924,2.949475208,8.313,14.1838916,48.595,13.24349595,29.8,17.06341115,8.2,7.291090453,21.6,15.1142317,1.32,0.247386338,919760.4,2446.609049,0,0,16096.5,1825.064013,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
14/02/2020,1581664003,192.168.2.196,34768,192.168.2.10,1880,tcp,websocket,45.196153,873,81823,0,0,True,True,True,True,True,False,False,399,21641,416,103621,TRUE,207958,815,18.03250821,4601.232322,0.489570552,0.510429448,0.108262245,0.891737755,3.4,5.236523656,3.732,2.653340536,2.388,1.649234974,11.409,18.19901615,79.071,16.68287412,15.4,8.357032966,0.1,0.3,15.3,8.426743143,0.684,0.094572723,870223.2,1527.423766,1.6,1.624807681,1104.4,138.0494114,0,0,0,0,0,0,1,0,Normal,Normal,Normal
11/02/2020,1581411006,192.168.2.10,50572,192.168.10.150,1883,tcp,mqtt,0.000547,0,0,0,0,True,True,True,False,True,False,False,3,164,1,60,FALSE,224,4,7312.61426,409506.3985,0.75,0.25,0.732142857,0.267857143,14.106,11.86375253,3.762,1.880977405,3.737,1.631018394,0.202,0.527954543,78.193,15.0251017,7.2,8.096912992,0,0,7.2,8.096912992,1.457,0.090779954,910489.6,6096.492684,1,0.447213595,1284.4,291.017594,0,0,0,0,0,0,1,0,MQTT_cloud_broker_subscription,Lateral _movement,Attack
24/02/2020,1582504292,172.24.1.233,45710,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,28.799,5.710478877,1.743,0.963099683,10.53,2.451636188,5.333,8.309103502,53.596,12.11804374,15.8,15.27612516,2.3,6.9,13.5,14.84082208,1.619,0.112289804,920229.6,1364.484606,0,0,15217.6,1348.607,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
16/12/2019,1576451849,192.168.10.153,49686,192.168.2.10,80,tcp,http,32.3882,34772,730760,1,0,True,True,True,True,True,False,False,338,48304,635,756172,FALSE,1570008,973,30.04180535,48474.6914,0.347379239,0.652620761,0.05291438,0.94708562,8.836,10.6665554,2.899,1.996884824,3.814,2.298900607,3.3,6.834518271,81.15,13.64784085,7.5,11.92686044,0.1,0.3,7.4,11.62927341,1.114,0.063906181,920271.6,2867.143777,0.6,0.489897949,1445.6,403.1486574,0,0,0,0,0,0,1,0,Normal,Normal,Normal
21/01/2020,1579559733,172.24.1.80,16847,172.24.1.1,53,udp,dns,0.000291,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,6872.852234,701030.9278,0.5,0.5,0.5,0.5,6.395,3.352161243,1.166,0.768975942,2.018,1.046726325,0.25,0.111803399,90.169,3.928199206,9.9,1.640121947,0,0,9.9,1.640121947,0.812,0.042848571,908564.4,4197.66962,2,1.183215957,1509.6,356.5311207,0,0,1,1,1,1,0,1,Normal,Normal,Normal
24/02/2020,1582504519,172.24.1.233,51921,172.24.1.1,5683,udp,coap,29.278241,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.068310115,78.6932521,1,0,1,0,31.243,6.913634428,3.431,2.362407459,11.355,2.138645599,0.101,0.229802089,53.872,11.09555839,3,0,0,0,3,0,2.51,0.02,918442.4,678.9007586,0,0,13966.7,1687.056848,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
9/01/2020,1578542924,192.168.2.199,47229,192.168.2.10,80,tcp,http,0.11405,3768,4153,1,0,True,True,True,True,True,False,False,17,4660,15,4941,FALSE,17522,32,280.5786936,153634.3709,0.53125,0.46875,0.48099532,0.51900468,1.545,0.546209667,3.925,1.107169815,1.723,0.48596399,4.625,9.06211813,88.185,9.740827737,12.6,6.327716808,0,0,12.6,6.327716808,0.375,0.015,916320.8,1804.812057,0.9,0.7,1480.4,233.4584331,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
8/01/2020,1578450656,10.0.1.5,58748,129.94.0.197,53,udp,dns,0.000039,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3.96,5.57200323,2.071,1.181646732,1.744,1.24230592,0.277,0.212275764,91.948,7.309914911,9.5,1.204159458,0.1,0.3,9.4,1.2,0.695,0.015,915182.8,1650.098712,0.8,0.4,1191.7,152.6460284,0,0,0,0,0,0,0,0,Normal,Normal,Normal
14/01/2020,1578955419,172.24.1.199,138,172.24.1.255,138,udp,other,-,-,-,1,0,False,False,False,True,False,False,False,1,244,0,0,FALSE,-,1,-,-,1,0,-,-,3.567,4.487589665,2.062,1.52254261,2.737,1.039028874,1.333,2.50317019,90.304,8.517164082,12.3,5.86600375,0,0,12.3,5.86600375,0.605,0.035,907298,585.5903005,0,0,1231.8,190.916631,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576468047,172.24.1.34,64482,172.24.1.1,5683,udp,coap,0.006476,9,34,1,0,False,False,False,True,False,False,False,1,37,1,62,FALSE,142,2,308.8326127,21927.1155,0.5,0.5,0.323943662,0.676056338,7.42,9.255524837,1.652,1.342600462,1.982,0.989795939,0.485,0.565972614,88.461,11.82143684,23.5,18.72565086,16.2,18.73926359,7.3,8.462269199,0.627,0.047759816,917922.8,1744.112886,0.8,0.748331477,1298,181.8114408,0,0,0,0,0,0,1,0,Normal,Normal,Normal
8/01/2020,1578450893,192.168.10.155,35168,192.168.2.10,80,tcp,http,5.322774,499,216,1,0,True,True,True,True,True,False,False,6,819,5,484,FALSE,2018,11,2.066591593,379.1256213,0.545454545,0.454545455,0.653121903,0.346878097,3.301,3.956770021,2.027,1.267746426,2.203,0.79743401,1.137,1.099291135,91.332,5.91156629,32.1,25.96709456,18.8,24.95515979,13.3,7.142128534,0.175,0.005,913405.6,1995.712364,0.6,0.489897949,1522.9,369.9276821,0,0,0,0,0,0,1,0,Normal,Normal,Normal
25/02/2020,1582605822,127.0.0.1,59382,127.0.0.1,1880,tcp,websocket,0.000042,0,0,0,0,False,False,True,False,True,False,False,1,52,1,52,FALSE,104,2,47619.04762,2476190.476,0.5,0.5,0.5,0.5,4.811,5.714561138,2.065,2.225916665,3.128,1.580802328,12.33,18.93850945,77.667,18.26689467,11.5,4.295346319,0.1,0.3,11.4,4.247352116,0.32,0.075498344,856340.4,8650.059597,6.7,5.348831648,1494.1,328.2509558,0,0,1,1,1,1,0,1,Normal,Normal,Normal
15/01/2020,1579041424,192.168.2.199,47026,192.168.2.10,80,tcp,http,0.211626,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,10.356,6.756284778,7.614,1.832016375,6.221,2.088590194,1.951,4.37146074,73.857,10.97841523,21.9,15.92136929,12.1,12.45351356,9.8,10.48618138,1.857,0.060671245,919000.8,2307.874381,0.8,0.4,2688.1,316.0561501,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
16/12/2019,1576461476,127.0.0.1,44734,127.0.0.1,53,udp,dns,0.000342,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,23391.81287,2479532.164,0.5,0.5,0.5,0.5,9.127,10.58756067,2.127,1.624487919,2.589,2.259948893,0.609,0.362283039,85.547,13.81283754,21.3,15.07348666,12.1,13.5753453,9.2,4.749736835,1.043,0.063095166,915850.4,3095.718954,0.7,0.458257569,1469,184.5573082,0,0,0,0,0,0,0,0,Normal,Normal,Normal
3/03/2020,1583207191,192.168.2.196,32770,192.168.2.10,1880,tcp,websocket,12.015054,639,177,1,0,True,True,True,True,True,False,False,8,1063,7,549,TRUE,2428,15,1.24843384,202.0798242,0.533333333,0.466666667,0.700988468,0.299011532,10.515,6.513601538,2.278,1.050026666,3.005,1.48353126,0.328,0.197979797,83.875,8.188127075,21.4,12.04325537,11.6,11.68931136,9.8,1.989974874,0.758,0.026,910853.2,3402.63994,0.4,0.489897949,1649.6,305.3251382,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16/12/2019,1576458613,127.0.0.1,47086,127.0.0.1,1880,tcp,websocket,9.638982,2616,478531,1,0,True,True,True,True,True,False,False,28,4080,24,479787,FALSE,965014,52,5.394760567,100115.7591,0.538461538,0.461538462,0.006938759,0.993061241,7.248,5.545051488,3.506,2.226262339,3.67,2.15376879,0.356,0.234230656,85.221,8.329376267,13,7.416198487,5.4,7.939773297,7.6,3.498571137,0.318,0.047916594,917601.2,2849.121156,0.599,0.662728451,1272.319,136.9786255,0,0,0,0,0,0,1,0,Normal,Normal,Normal
13/01/2020,1578881352,192.168.10.155,58316,192.168.2.10,80,tcp,http,5.147322,460,671,1,0,True,True,True,True,True,False,False,6,780,5,939,FALSE,2850,11,2.137033588,553.685975,0.545454545,0.454545455,0.435087719,0.564912281,3.617,5.73409461,2.952,1.707704893,2.342,1.738164549,3.054,6.488423846,88.037,11.34140384,5,3.924283374,0,0,5,3.924283374,0.458,0.025612497,916265.6,2512.86431,0.9,0.830662386,1292.9,163.6780071,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504502,172.24.1.244,35507,172.24.1.1,5683,udp,coap,0.967525,562,72,1,0,False,False,False,True,False,False,False,1,590,1,100,FALSE,1324,2,2.067130048,1368.440092,0.5,0.5,0.870090634,0.129909366,28.303,5.869454915,4.022,4.159992308,10.122,1.867435675,0.133,0.243517966,57.423,8.489851648,7.8,14.46236495,4.5,13.5,3.3,1.615549442,2.335,0.025,908717.2,9306.002888,0.9,2.7,14633.7,2392.206891,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
21/01/2020,1579559364,172.24.1.199,53441,224.0.0.252,5355,udp,dns,0.096734,82,0,1,0,False,False,False,True,False,False,False,2,138,0,0,TRUE,220,2,20.67525379,2274.277917,1,0,1,0,7.348,4.938655283,2.506,1.650540518,2.546,1.117275257,1.984,3.976275141,85.617,8.82801229,35.6,29.77985897,22,25.2269697,13.6,8.039900497,0.159,0.010440307,650652.8,8350.975569,1,0.632455532,1607.2,359.7695929,0,0,1,1,1,1,0,1,Normal,Normal,Normal
9/01/2020,1578523455,172.24.1.33,54991,172.24.1.1,5683,udp,coap,0.015259,44,129,1,0,False,False,False,True,False,False,False,2,100,2,185,FALSE,458,4,262.1403762,30015.07307,0.5,0.5,0.31441048,0.68558952,8.13,6.351144779,1.749,0.909191399,2.386,0.943622806,0.861,0.724823427,86.874,7.313919879,29,21.89063727,14.7,18.97392948,14.3,12.48238759,0.378,0.028565714,916361.6,3130.634798,1.1,0.7,1612,236.1054849,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
20/01/2020,1579493819,172.24.1.100,54795,172.24.1.1,5683,udp,coap,0.023238,27,102,1,0,False,False,False,True,False,False,False,2,83,2,158,FALSE,370,4,172.131853,15922.1964,0.5,0.5,0.297297297,0.702702703,17.984,11.66897271,3.463,3.536450339,3.589,1.722878115,0.632,0.702150981,74.334,13.09417825,31.271,29.69584666,26.576,30.43474961,4.695,3.03437061,2.216,0.075259551,904962,6348.226146,3,3.741657387,1687.4,118.7402206,0,0,1,1,1,1,1,1,Normal,Normal,Normal
22/02/2020,1582353505,127.0.0.1,60912,127.0.0.1,53,udp,dns,0.000308,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,25974.02597,2753246.753,0.5,0.5,0.5,0.5,6.034,5.105070421,1.34,0.961977131,1.991,0.866965397,0.151,0.166460205,90.486,6.025638887,19,16.23576299,16,16.23576299,3,0,0.466,0.064373908,913454,3132.916979,0.4,0.489897949,1130.7,149.767186,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582503759,172.24.1.244,32843,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,25.431,5.953923832,2.71,2.313598928,10.77,1.893351526,0.977,1.960831711,60.112,9.518914644,6.9,6.106553856,1.8,1.989974874,5.1,6.31585307,1.664,0.026153394,911692.8,6407.798698,0,0,15836.5,1312.292365,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
24/02/2020,1582503788,172.24.1.233,41721,172.24.1.1,5683,udp,coap,52.406943,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.038162882,43.96364047,1,0,1,0,30.835,8.434171269,1.939,1.755718941,12.97,3.35755268,0.052,0.104,54.206,12.85435195,5.8,5.325410782,0.8,1.077032961,5,5.07937004,1.684,0.094572723,915256.8,3144.512325,0,0,15654,2083.38873,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
8/01/2020,1578522478,172.24.1.33,51787,172.24.1.1,53,udp,dns,0.000291,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,8.47,6.295404673,2.659,1.155607632,2.333,1.460931552,0.332,0.441221033,86.208,7.494313578,20.1,20.28521629,16.6,19.76967375,3.5,1.5,0.564,0.019595918,921086,2315.914506,1,0,1847.9,422.4962603,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
12/12/2019,1576100662,10.0.1.5,50959,131.236.3.92,53,udp,dns,0.000006,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,2.439,4.196930902,1.95,1.090192644,2.503,0.979878054,0.025,0.075,93.084,6.001138559,6,5.744562647,0.8,2.088061302,5.2,5.670978752,0.571,0.02118962,918839.6,1696.720083,1,0,1100.5,105.5691716,0,0,0,0,0,0,0,0,Normal,Normal,Normal
7/01/2020,1578375261,192.168.2.199,47713,192.168.2.10,2006,tcp,other,0.000021,-,-,0,0,True,False,False,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,4.165,4.463776988,3.904,4.026395907,2.422,1.388436531,2.577,6.737532263,86.932,8.494304916,7.8,8.4,0.1,0.3,7.7,8.173738435,1.085,0.005,895483.2,5116.093134,0.6,0.489897949,1312.3,318.4983673,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
8/01/2020,1578457968,172.24.1.33,34579,172.24.1.1,53,udp,dns,0.000241,41,41,1,0,False,False,False,True,False,False,False,1,69,1,69,FALSE,220,2,8298.755187,912863.0705,0.5,0.5,0.5,0.5,5.355,4.778801628,1.794,0.817315117,2.374,0.949854726,0.482,0.383452735,89.999,6.206044553,31.7,27.22149886,22.3,27.70216598,9.4,1.280624847,0.716,0.042,917819.6,1582.006271,2.6,3.826225294,1726.8,343.4751228,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
16/12/2019,1576633938,192.168.10.153,51289,192.168.2.10,80,tcp,http,5.331767,7340,186704,0,0,True,True,True,True,True,False,False,87,10856,149,193838,FALSE,398738,236,44.26299949,74785.33852,0.368644068,0.631355932,0.045633975,0.954366025,2.632,4.433695524,2.066,1.481244072,2.174,0.864131934,0.253,0.225922553,92.876,5.494885258,13,10.30533842,6.7,11.78176557,6.3,3.407345007,0.42,0.13483323,914511.6,3993.950806,0.7,0.458257569,1378.5,326.237107,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582503848,172.24.1.233,38331,172.24.1.1,5683,udp,coap,20.993846,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.095266013,109.7464466,1,0,1,0,27.444,4.400845828,2.009,1.613402925,11.919,2.186547278,0.206,0.153701008,58.427,7.092563782,7.892,5.682338955,3.895,4.08402069,3.997,2.192277583,2.197,0.049,917269.6,2964.10429,0,0,16513.3,1920.845858,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
17/01/2020,1579224735,127.0.0.1,59390,127.0.0.1,53,udp,dns,0.00088,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,9090.909091,963636.3636,0.5,0.5,0.5,0.5,7.098,5.793497735,1.32,0.724679239,1.852,0.94726765,4.256,9.864924936,85.474,11.19559485,35,25.73713271,23,23.22929185,12,6.356099433,0.89,0.052915026,914306.4,1282.270736,1.5,2.872281323,1489.8,282.5033805,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576469643,127.0.0.1,54234,127.0.0.1,53,udp,dns,0.000229,156,156,1,0,False,False,False,True,False,False,False,4,268,4,268,FALSE,848,8,34934.49782,3703056.769,0.5,0.5,0.5,0.5,0.712,0.250511477,1.649,0.92969296,1.218,0.448704803,0.178,0.198987437,96.244,0.96587991,15.1,12.19385091,10.4,10.5470375,4.7,3.950949253,0.422,0.021354157,908005.2,619.1195038,1.7,2.1,1300.4,326.9095288,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576450669,127.0.0.1,38330,127.0.0.1,1880,tcp,websocket,11.665124,595,241,1,0,True,True,True,True,True,False,False,6,915,5,509,FALSE,2260,11,0.942981832,193.7399037,0.545454545,0.454545455,0.668141593,0.331858407,2.327,3.635101237,2.362,2.039484249,3.07,2.254422321,0.226,0.209007177,92.016,7.143943169,11.3,6.9,0,0,11.3,6.9,0.26,0.01,916430,1330.637441,1.6,1.113552873,1493,296.2620462,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582504349,172.24.1.233,38892,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,27.724,4.887238893,1.828,0.89560929,10.873,3.057656128,5.33,7.212638907,54.248,12.56270258,9.4,8.822698,0.3,0.458257569,9.1,8.802840451,1.662,0.023579652,917680.4,1874.635282,0,0,15269.8,1973.228715,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
27/02/2020,1582776295,192.168.2.10,55734,192.168.2.199,80,tcp,http,0.099024,7340,492,1,0,True,True,True,True,True,False,False,10,7844,5,760,TRUE,16436,15,151.4784295,165979.9645,0.666666667,0.333333333,0.923825748,0.076174252,6.206,3.779037444,1.189,0.65270897,3.869,0.978574984,20.666,18.16466691,68.069,17.51571092,15.1,11.17541946,6.4,7.761443165,8.7,9.434511116,0.823,0.026851443,918565.6,2343.059333,10.9,2.736786437,2024.2,535.7138789,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
7/01/2020,1578374042,192.168.2.199,54653,192.168.2.10,24444,tcp,other,0.000041,0,0,0,0,True,False,False,False,True,False,False,1,44,1,40,FALSE,84,2,48780.4878,2048780.488,0.5,0.5,0.523809524,0.476190476,7.97,5.293154069,2.16,1.238168002,2.388,1.602247172,0.66,0.664168653,86.82,7.361381664,26.5,18.62390936,16.4,19.04835951,10.1,1.640121947,0.595,0.054083269,913959.2,3477.379611,0.8,0.4,1541.8,314.507488,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
9/01/2020,1578541391,192.168.2.199,36314,192.168.2.10,4348,tcp,other,0.00002,0,0,0,0,True,False,False,False,True,False,False,1,60,1,40,FALSE,100,2,100000,5000000,0.5,0.5,0.6,0.4,2.805,2.60209627,1.621,1.172855064,2.198,1.291656301,0.583,0.498558923,92.796,3.978452463,24.6,15.86946754,9.2,9.30376268,15.4,13.13925416,0.548,0.206726873,914420.4,1816.448799,1.099,0.70014927,1307.832,242.3592829,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
16/12/2019,1576633396,192.168.10.153,51114,192.168.2.10,80,tcp,http,7.915563,1326,39491,1,0,True,True,True,True,True,False,False,23,2258,33,40823,FALSE,83898,56,7.074670494,10599.11973,0.410714286,0.589285714,0.042718539,0.957281461,3.466,3.604800133,1.674,0.749789304,2.076,0.637749167,2.449,5.247457384,90.34,5.369143321,19.3,10.84481443,6.1,7.020683727,13.2,6.867313885,0.458,0.019390719,914370,1773.686105,0.9,0.830662386,1315.3,280.7401111,0,0,0,0,0,0,1,0,Normal,Normal,Normal
7/01/2020,1578374007,192.168.2.199,59109,192.168.2.10,5100,tcp,other,0.000102,-,-,0,0,True,False,False,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,0.957,0.634618783,1.515,0.814103802,1.563,0.838022076,1.506,3.449217882,94.463,3.776329038,18,9.654014709,6.3,7.849203781,11.7,3.874274126,0.616,0.083809307,890402,270.7338176,0.9,0.538516481,1315.7,461.6054701,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
